date,store_id,sku_id,category,qty,price,promo
2024-07-27,215,64514,Холодильники,3,22456.16,0
2024-07-27,312,64500,Ноутбуки,3,36890.23,0
2024-07-27,312,64501,Ноутбуки,4,25606.33,0
2024-07-27,312,64502,Ноутбуки,5,21775.68,0
2024-07-27,312,64503,Ноутбуки,9,23879.23,1
2024-07-27,312,64504,Ноутбуки,5,42572.55,0
2024-07-27,312,64505,Смартфони,16,29748.72,0
2024-07-27,312,64506,Смартфони,21,9105.3,0
2024-07-27,312,64507,Смартфони,26,14177.58,0
2024-07-27,312,64508,Смартфони,14,16308.66,0
2024-07-27,312,64509,Смартфони,17,32183.83,0
2024-07-27,312,64510,Холодильники,5,26140.82,0
2024-07-27,312,64511,Холодильники,6,18992.82,0
2024-07-27,312,64512,Холодильники,4,34759.79,0
2024-07-27,312,64513,Холодильники,5,32563.21,1
2024-07-27,312,64514,Холодильники,2,22539.88,0
2024-07-28,215,64500,Ноутбуки,1,34967.73,0
2024-07-28,215,64501,Ноутбуки,7,25734.92,0
2024-07-28,215,64502,Ноутбуки,11,21622.1,0
2024-07-28,215,64503,Ноутбуки,19,24817.34,0
2024-07-28,215,64504,Ноутбуки,3,40027.28,0
2024-07-28,215,64505,Смартфони,26,26474.23,1
2024-07-28,215,64506,Смартфони,31,8882.33,0
2024-07-28,215,64507,Смартфони,32,14021.64,0
2024-07-28,215,64508,Смартфони,17,15478.36,0
2024-07-28,215,64509,Смартфони,35,36266.6,0
2024-07-28,215,64510,Холодильники,5,21983.91,1
2024-07-28,215,64511,Холодильники,4,18263.48,0
2024-07-28,215,64512,Холодильники,1,33101.96,0
2024-07-28,215,64513,Холодильники,0,34694.29,0
2024-07-28,215,64514,Холодильники,3,21961.02,0
2024-07-28,312,64500,Ноутбуки,1,33765.77,0
2024-07-28,312,64501,Ноутбуки,4,25605.35,0
2024-07-28,312,64502,Ноутбуки,4,20718.61,0
2024-07-28,312,64503,Ноутбуки,8,22708.09,1
2024-07-28,312,64504,Ноутбуки,4,39415.48,0
2024-07-28,312,64505,Смартфони,6,29164.91,0
2024-07-28,312,64506,Смартфони,24,9520.44,0
2024-07-28,312,64507,Смартфони,9,14002.93,0
2024-07-28,312,64508,Смартфони,9,16274.77,0
2024-07-28,312,64509,Смартфони,37,31008.72,1
2024-07-28,312,64510,Холодильники,3,24114.27,0
2024-07-28,312,64511,Холодильники,5,17594.13,1
2024-07-28,312,64512,Холодильники,2,35058.03,0
2024-07-28,312,64513,Холодильники,3,33663.62,0
2024-07-28,312,64514,Холодильники,2,21696.34,0
2024-07-29,215,64500,Ноутбуки,2,34896.62,0
2024-07-29,215,64501,Ноутбуки,10,22014.88,1
2024-07-29,215,64502,Ноутбуки,7,19849.27,0
2024-07-29,215,64503,Ноутбуки,9,26734.78,0
2024-07-29,215,64504,Ноутбуки,14,36973.8,1
2024-07-29,215,64505,Смартфони,9,29079.98,0
2024-07-29,215,64506,Смартфони,16,9183.73,0
2024-07-29,215,64507,Смартфони,18,13938.75,0
2024-07-29,215,64508,Смартфони,19,17751.92,0
2024-07-29,215,64509,Смартфони,27,32713.44,0
2024-07-29,215,64510,Холодильники,3,25077.58,0
2024-07-29,215,64511,Холодильники,2,18597.83,0
2024-07-29,215,64512,Холодильники,3,35348.18,0
2024-07-29,215,64513,Холодильники,2,35870.67,0
2024-07-29,215,64514,Холодильники,4,21888.46,0
2024-07-29,312,64500,Ноутбуки,1,33736.03,0
2024-07-29,312,64501,Ноутбуки,3,27642.1,0
2024-07-29,312,64502,Ноутбуки,9,20164.06,0
2024-07-29,312,64503,Ноутбуки,6,24200.81,0
2024-07-29,312,64504,Ноутбуки,5,41112.67,0
2024-07-29,312,64505,Смартфони,9,29563.03,0
2024-07-29,312,64506,Смартфони,9,9124.54,0
2024-07-29,312,64507,Смартфони,25,15005.44,0
2024-07-29,312,64508,Смартфони,17,14456.02,1
2024-07-29,312,64509,Смартфони,20,33651.74,0
2024-07-29,312,64510,Холодильники,2,24106.52,0
2024-07-29,312,64511,Холодильники,4,17958.14,0
2024-07-29,312,64512,Холодильники,0,35866.81,0
2024-07-29,312,64513,Холодильники,1,32867.5,1
2024-07-29,312,64514,Холодильники,1,22558.84,0
2024-07-30,215,64500,Ноутбуки,1,35386.7,0
2024-07-30,215,64501,Ноутбуки,9,21888.27,1
2024-07-30,215,64502,Ноутбуки,6,20827.32,0
2024-07-30,215,64503,Ноутбуки,6,24958.28,0
2024-07-30,215,64504,Ноутбуки,6,40311.35,0
2024-07-30,215,64505,Смартфони,6,29208.13,0
2024-07-30,215,64506,Смартфони,22,9218.76,0
2024-07-30,215,64507,Смартфони,26,14286.1,0
2024-07-30,215,64508,Смартфони,25,17001.76,0
2024-07-30,215,64509,Смартфони,24,34982.32,0
2024-07-30,215,64510,Холодильники,2,23345.12,0
2024-07-30,215,64511,Холодильники,7,19010.74,0
2024-07-30,215,64512,Холодильники,4,29956.86,1
2024-07-30,215,64513,Холодильники,0,34358.25,0
2024-07-30,215,64514,Холодильники,4,22681.18,0
2024-07-30,312,64500,Ноутбуки,1,34459.0,0
2024-07-30,312,64501,Ноутбуки,6,25213.24,0
2024-07-30,312,64502,Ноутбуки,6,20551.22,0
2024-07-30,312,64503,Ноутбуки,4,25466.35,0
2024-07-30,312,64504,Ноутбуки,4,40026.84,0
2024-07-30,312,64505,Смартфони,9,28795.72,0
2024-07-30,312,64506,Смартфони,14,8990.04,0
2024-07-30,312,64507,Смартфони,25,14381.19,0
2024-07-30,312,64508,Смартфони,11,16764.77,0
2024-07-30,312,64509,Смартфони,18,32881.82,0
2024-07-30,312,64510,Холодильники,4,25089.62,0
2024-07-30,312,64511,Холодильники,4,19673.84,0
2024-07-30,312,64512,Холодильники,1,36493.55,0
2024-07-30,312,64513,Холодильники,2,36747.04,0
2024-07-30,312,64514,Холодильники,3,22031.53,0
2024-07-31,215,64500,Ноутбуки,6,31479.44,1
2024-07-31,215,64501,Ноутбуки,10,24876.65,0
2024-07-31,215,64502,Ноутбуки,15,20793.82,0
2024-07-31,215,64503,Ноутбуки,9,25604.02,0
2024-07-31,215,64504,Ноутбуки,5,36857.7,1
2024-07-31,215,64505,Смартфони,14,30176.36,0
2024-07-31,215,64506,Смартфони,24,9960.45,0
2024-07-31,215,64507,Смартфони,44,12409.5,1
2024-07-31,215,64508,Смартфони,12,17181.05,0
2024-07-31,215,64509,Смартфони,25,32984.24,0
2024-07-31,215,64510,Холодильники,4,25223.97,0
2024-07-31,215,64511,Холодильники,7,19111.18,0
2024-07-31,215,64512,Холодильники,6,33064.52,0
2024-07-31,215,64513,Холодильники,1,36591.68,0
2024-07-31,215,64514,Холодильники,1,20471.26,1
2024-07-31,312,64500,Ноутбуки,3,35484.97,0
2024-07-31,312,64501,Ноутбуки,9,25827.19,0
2024-07-31,312,64502,Ноутбуки,5,20205.09,0
2024-07-31,312,64503,Ноутбуки,5,24031.91,0
2024-07-31,312,64504,Ноутбуки,8,39101.23,0
2024-07-31,312,64505,Смартфони,21,25436.64,1
2024-07-31,312,64506,Смартфони,16,8971.49,0
2024-07-31,312,64507,Смартфони,24,14322.74,0
2024-07-31,312,64508,Смартфони,6,15997.29,0
2024-07-31,312,64509,Смартфони,23,32969.89,0
2024-07-31,312,64510,Холодильники,6,25313.02,0
2024-07-31,312,64511,Холодильники,5,19622.22,0
2024-07-31,312,64512,Холодильники,3,35221.79,0
2024-07-31,312,64513,Холодильники,0,36069.94,0
2024-07-31,312,64514,Холодильники,1,19213.72,1
2024-08-01,215,64500,Ноутбуки,3,35986.07,0
2024-08-01,215,64501,Ноутбуки,4,24811.43,0
2024-08-01,215,64502,Ноутбуки,9,20648.66,0
2024-08-01,215,64503,Ноутбуки,6,26236.94,0
2024-08-01,215,64504,Ноутбуки,4,39269.18,0
2024-08-01,215,64505,Смартфони,15,28904.52,0
2024-08-01,215,64506,Смартфони,17,8810.95,0
2024-08-01,215,64507,Смартфони,26,14772.99,0
2024-08-01,215,64508,Смартфони,6,15791.1,0
2024-08-01,215,64509,Смартфони,31,33462.04,0
2024-08-01,215,64510,Холодильники,5,24882.31,0
2024-08-01,215,64511,Холодильники,8,18733.14,0
2024-08-01,215,64512,Холодильники,4,34275.61,0
2024-08-01,215,64513,Холодильники,1,37110.87,0
2024-08-01,215,64514,Холодильники,1,21073.5,0
2024-08-01,312,64500,Ноутбуки,0,34918.96,0
2024-08-01,312,64501,Ноутбуки,2,25524.4,0
2024-08-01,312,64502,Ноутбуки,7,20991.93,0
2024-08-01,312,64503,Ноутбуки,10,24247.0,0
2024-08-01,312,64504,Ноутбуки,5,41680.07,0
2024-08-01,312,64505,Смартфони,11,28932.98,0
2024-08-01,312,64506,Смартфони,14,9527.15,0
2024-08-01,312,64507,Смартфони,17,13954.7,0
2024-08-01,312,64508,Смартфони,10,17134.12,0
2024-08-01,312,64509,Смартфони,23,34227.4,0
2024-08-01,312,64510,Холодильники,2,23443.04,0
2024-08-01,312,64511,Холодильники,4,18931.01,0
2024-08-01,312,64512,Холодильники,2,33167.44,0
2024-08-01,312,64513,Холодильники,2,36152.37,0
2024-08-01,312,64514,Холодильники,1,21513.45,0
2024-08-02,215,64500,Ноутбуки,6,34371.0,0
2024-08-02,215,64501,Ноутбуки,7,25664.5,0
2024-08-02,215,64502,Ноутбуки,6,20879.63,0
2024-08-02,215,64503,Ноутбуки,12,22388.51,1
2024-08-02,215,64504,Ноутбуки,3,40346.86,0
2024-08-02,215,64505,Смартфони,17,29366.75,0
2024-08-02,215,64506,Смартфони,16,9197.06,0
2024-08-02,215,64507,Смартфони,30,14201.89,0
2024-08-02,215,64508,Смартфони,16,16675.94,0
2024-08-02,215,64509,Смартфони,21,34019.14,0
2024-08-02,215,64510,Холодильники,1,24288.27,0
2024-08-02,215,64511,Холодильники,4,19459.81,0
2024-08-02,215,64512,Холодильники,1,34631.79,0
2024-08-02,215,64513,Холодильники,1,36139.0,0
2024-08-02,215,64514,Холодильники,3,20678.81,0
2024-08-02,312,64500,Ноутбуки,3,35545.4,0
2024-08-02,312,64501,Ноутбуки,2,25450.03,0
2024-08-02,312,64502,Ноутбуки,2,20996.36,0
2024-08-02,312,64503,Ноутбуки,9,23458.93,1
2024-08-02,312,64504,Ноутбуки,3,39978.28,0
2024-08-02,312,64505,Смартфони,10,29952.0,0
2024-08-02,312,64506,Смартфони,20,8853.77,0
2024-08-02,312,64507,Смартфони,18,13912.84,0
2024-08-02,312,64508,Смартфони,13,16809.3,0
2024-08-02,312,64509,Смартфони,10,34136.93,0
2024-08-02,312,64510,Холодильники,3,24666.11,0
2024-08-02,312,64511,Холодильники,1,19214.54,0
2024-08-02,312,64512,Холодильники,4,34208.55,0
2024-08-02,312,64513,Холодильники,0,35843.63,0
2024-08-02,312,64514,Холодильники,4,21519.39,0
2024-08-03,215,64500,Ноутбуки,12,31042.85,1
2024-08-03,215,64501,Ноутбуки,7,25493.32,0
2024-08-03,215,64502,Ноутбуки,10,22067.96,0
2024-08-03,215,64503,Ноутбуки,10,25993.08,0
2024-08-03,215,64504,Ноутбуки,5,40513.75,0
2024-08-03,215,64505,Смартфони,20,29881.2,0
2024-08-03,215,64506,Смартфони,53,8772.23,1
2024-08-03,215,64507,Смартфони,62,13074.71,1
2024-08-03,215,64508,Смартфони,21,16416.14,0
2024-08-03,215,64509,Смартфони,32,33647.15,0
2024-08-03,215,64510,Холодильники,0,24255.66,0
2024-08-03,215,64511,Холодильники,5,18445.83,0
2024-08-03,215,64512,Холодильники,6,34765.99,0
2024-08-03,215,64513,Холодильники,2,36541.68,0
2024-08-03,215,64514,Холодильники,1,22860.59,0
2024-08-03,312,64500,Ноутбуки,5,35856.43,0
2024-08-03,312,64501,Ноутбуки,5,23310.74,1
2024-08-03,312,64502,Ноутбуки,5,19603.6,0
2024-08-03,312,64503,Ноутбуки,9,25294.4,0
2024-08-03,312,64504,Ноутбуки,3,39539.96,0
2024-08-03,312,64505,Смартфони,4,30189.83,0
2024-08-03,312,64506,Смартфони,19,9778.51,0
2024-08-03,312,64507,Смартфони,23,13688.09,0
2024-08-03,312,64508,Смартфони,10,16160.62,0
2024-08-03,312,64509,Смартфони,21,33914.42,0
2024-08-03,312,64510,Холодильники,4,24746.45,0
2024-08-03,312,64511,Холодильники,3,19611.7,0
2024-08-03,312,64512,Холодильники,3,34881.29,0
2024-08-03,312,64513,Холодильники,3,36707.51,0
2024-08-03,312,64514,Холодильники,2,20845.27,0
2024-08-04,215,64500,Ноутбуки,3,34422.94,0
2024-08-04,215,64501,Ноутбуки,6,25840.71,0
2024-08-04,215,64502,Ноутбуки,11,21034.35,0
2024-08-04,215,64503,Ноутбуки,8,25860.98,0
2024-08-04,215,64504,Ноутбуки,7,41333.04,0
2024-08-04,215,64505,Смартфони,8,28810.9,0
2024-08-04,215,64506,Смартфони,20,9184.25,0
2024-08-04,215,64507,Смартфони,23,14018.43,0
2024-08-04,215,64508,Смартфони,21,16021.18,0
2024-08-04,215,64509,Смартфони,25,34466.26,0
2024-08-04,215,64510,Холодильники,4,23752.13,0
2024-08-04,215,64511,Холодильники,7,16199.28,1
2024-08-04,215,64512,Холодильники,3,34561.19,0
2024-08-04,215,64513,Холодильники,5,37081.92,0
2024-08-04,215,64514,Холодильники,2,22426.37,0
2024-08-04,312,64500,Ноутбуки,1,33188.41,0
2024-08-04,312,64501,Ноутбуки,1,25628.87,0
2024-08-04,312,64502,Ноутбуки,5,21198.28,0
2024-08-04,312,64503,Ноутбуки,5,25643.59,0
2024-08-04,312,64504,Ноутбуки,7,40016.13,0
2024-08-04,312,64505,Смартфони,20,26918.76,1
2024-08-04,312,64506,Смартфони,16,9223.55,0
2024-08-04,312,64507,Смартфони,48,12822.67,1
2024-08-04,312,64508,Смартфони,14,17241.91,0
2024-08-04,312,64509,Смартфони,23,33699.91,0
2024-08-04,312,64510,Холодильники,0,23782.25,0
2024-08-04,312,64511,Холодильники,1,21054.82,0
2024-08-04,312,64512,Холодильники,1,34334.96,0
2024-08-04,312,64513,Холодильники,1,34374.24,0
2024-08-04,312,64514,Холодильники,3,21720.16,0
2024-08-05,215,64500,Ноутбуки,2,34722.5,0
2024-08-05,215,64501,Ноутбуки,8,22679.96,1
2024-08-05,215,64502,Ноутбуки,9,21334.35,0
2024-08-05,215,64503,Ноутбуки,15,22426.38,1
2024-08-05,215,64504,Ноутбуки,4,38029.98,0
2024-08-05,215,64505,Смартфони,13,30761.26,0
2024-08-05,215,64506,Смартфони,26,9469.54,0
2024-08-05,215,64507,Смартфони,17,14188.7,0
2024-08-05,215,64508,Смартфони,31,14997.02,1
2024-08-05,215,64509,Смартфони,22,33745.41,0
2024-08-05,215,64510,Холодильники,2,23896.54,0
2024-08-05,215,64511,Холодильники,5,18537.85,0
2024-08-05,215,64512,Холодильники,2,35027.66,0
2024-08-05,215,64513,Холодильники,2,37003.37,0
2024-08-05,215,64514,Холодильники,2,21527.77,0
2024-08-05,312,64500,Ноутбуки,0,34890.16,0
2024-08-05,312,64501,Ноутбуки,4,25814.68,0
2024-08-05,312,64502,Ноутбуки,8,20280.53,0
2024-08-05,312,64503,Ноутбуки,2,24598.86,0
2024-08-05,312,64504,Ноутбуки,5,38340.19,0
2024-08-05,312,64505,Смартфони,11,29727.25,0
2024-08-05,312,64506,Смартфони,12,9085.62,0
2024-08-05,312,64507,Смартфони,12,14520.87,0
2024-08-05,312,64508,Смартфони,15,17266.45,0
2024-08-05,312,64509,Смартфони,21,33371.24,0
2024-08-05,312,64510,Холодильники,2,25179.88,0
2024-08-05,312,64511,Холодильники,3,19044.48,0
2024-08-05,312,64512,Холодильники,1,34418.65,0
2024-08-05,312,64513,Холодильники,0,35706.56,0
2024-08-05,312,64514,Холодильники,1,21735.42,0
2024-08-06,215,64500,Ноутбуки,6,34792.81,0
2024-08-06,215,64501,Ноутбуки,5,25276.16,0
2024-08-06,215,64502,Ноутбуки,10,21005.85,0
2024-08-06,215,64503,Ноутбуки,6,25286.69,0
2024-08-06,215,64504,Ноутбуки,5,40153.08,0
2024-08-06,215,64505,Смартфони,17,30375.25,0
2024-08-06,215,64506,Смартфони,17,9252.59,0
2024-08-06,215,64507,Смартфони,20,13776.76,0
2024-08-06,215,64508,Смартфони,9,16421.1,0
2024-08-06,215,64509,Смартфони,24,32371.05,0
2024-08-06,215,64510,Холодильники,0,24148.21,0
2024-08-06,215,64511,Холодильники,1,19594.66,0
2024-08-06,215,64512,Холодильники,1,30118.93,1
2024-08-06,215,64513,Холодильники,2,34733.46,0
2024-08-06,215,64514,Холодильники,0,21263.92,0
2024-08-06,312,64500,Ноутбуки,1,34338.01,0
2024-08-06,312,64501,Ноутбуки,3,24744.03,0
2024-08-06,312,64502,Ноутбуки,5,20526.38,0
2024-08-06,312,64503,Ноутбуки,3,26609.63,0
2024-08-06,312,64504,Ноутбуки,7,40551.29,0
2024-08-06,312,64505,Смартфони,7,28449.51,0
2024-08-06,312,64506,Смартфони,29,8477.14,1
2024-08-06,312,64507,Смартфони,10,14763.38,0
2024-08-06,312,64508,Смартфони,10,16915.64,0
2024-08-06,312,64509,Смартфони,10,32689.42,0
2024-08-06,312,64510,Холодильники,1,25029.61,0
2024-08-06,312,64511,Холодильники,0,18756.87,0
2024-08-06,312,64512,Холодильники,6,35206.01,0
2024-08-06,312,64513,Холодильники,2,34948.3,0
2024-08-06,312,64514,Холодильники,3,21632.33,0
2024-08-07,215,64500,Ноутбуки,5,34812.68,0
2024-08-07,215,64501,Ноутбуки,5,25556.58,0
2024-08-07,215,64502,Ноутбуки,6,21047.33,0
2024-08-07,215,64503,Ноутбуки,3,27654.82,0
2024-08-07,215,64504,Ноутбуки,6,41363.05,0
2024-08-07,215,64505,Смартфони,22,25238.44,1
2024-08-07,215,64506,Смартфони,17,9199.59,0
2024-08-07,215,64507,Смартфони,22,14507.93,0
2024-08-07,215,64508,Смартфони,10,16791.43,0
2024-08-07,215,64509,Смартфони,20,34338.22,0
2024-08-07,215,64510,Холодильники,1,24359.34,0
2024-08-07,215,64511,Холодильники,5,19410.3,0
2024-08-07,215,64512,Холодильники,2,34856.6,0
2024-08-07,215,64513,Холодильники,3,34124.36,0
2024-08-07,215,64514,Холодильники,1,21837.74,0
2024-08-07,312,64500,Ноутбуки,5,34151.42,0
2024-08-07,312,64501,Ноутбуки,2,25330.56,0
2024-08-07,312,64502,Ноутбуки,8,21225.4,0
2024-08-07,312,64503,Ноутбуки,7,26569.27,0
2024-08-07,312,64504,Ноутбуки,3,40222.22,0
2024-08-07,312,64505,Смартфони,8,29302.91,0
2024-08-07,312,64506,Смартфони,16,9185.7,0
2024-08-07,312,64507,Смартфони,14,14027.08,0
2024-08-07,312,64508,Смартфони,13,16322.02,0
2024-08-07,312,64509,Смартфони,16,35662.09,0
2024-08-07,312,64510,Холодильники,0,25198.5,0
2024-08-07,312,64511,Холодильники,6,18931.19,0
2024-08-07,312,64512,Холодильники,0,34945.11,0
2024-08-07,312,64513,Холодильники,1,34816.2,0
2024-08-07,312,64514,Холодильники,2,22654.01,0
2024-08-08,215,64500,Ноутбуки,2,34296.85,0
2024-08-08,215,64501,Ноутбуки,6,25647.19,0
2024-08-08,215,64502,Ноутбуки,10,19426.27,0
2024-08-08,215,64503,Ноутбуки,11,25345.99,0
2024-08-08,215,64504,Ноутбуки,3,41558.9,0
2024-08-08,215,64505,Смартфони,17,27498.84,1
2024-08-08,215,64506,Смартфони,13,8963.51,0
2024-08-08,215,64507,Смартфони,21,13914.26,0
2024-08-08,215,64508,Смартфони,12,16464.34,0
2024-08-08,215,64509,Смартфони,16,33693.12,0
2024-08-08,215,64510,Холодильники,2,25306.5,0
2024-08-08,215,64511,Холодильники,3,18690.91,0
2024-08-08,215,64512,Холодильники,5,34030.12,0
2024-08-08,215,64513,Холодильники,1,35390.72,0
2024-08-08,215,64514,Холодильники,2,21577.45,0
2024-08-08,312,64500,Ноутбуки,6,30865.84,1
2024-08-08,312,64501,Ноутбуки,1,25658.46,0
2024-08-08,312,64502,Ноутбуки,8,21754.82,0
2024-08-08,312,64503,Ноутбуки,4,25817.68,0
2024-08-08,312,64504,Ноутбуки,6,40915.23,0
2024-08-08,312,64505,Смартфони,10,29862.62,0
2024-08-08,312,64506,Смартфони,20,9524.91,0
2024-08-08,312,64507,Смартфони,19,14674.67,0
2024-08-08,312,64508,Смартфони,14,16723.21,0
2024-08-08,312,64509,Смартфони,12,32093.53,0
2024-08-08,312,64510,Холодильники,2,24701.52,0
2024-08-08,312,64511,Холодильники,5,19182.41,0
2024-08-08,312,64512,Холодильники,3,34112.34,0
2024-08-08,312,64513,Холодильники,2,37517.37,0
2024-08-08,312,64514,Холодильники,1,22961.92,0
2024-08-09,215,64500,Ноутбуки,7,34930.03,0
2024-08-09,215,64501,Ноутбуки,3,27579.69,0
2024-08-09,215,64502,Ноутбуки,10,20417.91,0
2024-08-09,215,64503,Ноутбуки,14,25309.36,0
2024-08-09,215,64504,Ноутбуки,8,41016.52,0
2024-08-09,215,64505,Смартфони,9,30113.6,0
2024-08-09,215,64506,Смартфони,33,8328.74,1
2024-08-09,215,64507,Смартфони,24,13726.89,0
2024-08-09,215,64508,Смартфони,13,16673.66,0
2024-08-09,215,64509,Смартфони,25,34243.18,0
2024-08-09,215,64510,Холодильники,5,24354.76,0
2024-08-09,215,64511,Холодильники,3,19868.0,0
2024-08-09,215,64512,Холодильники,3,33114.0,0
2024-08-09,215,64513,Холодильники,3,36171.86,0
2024-08-09,215,64514,Холодильники,4,18395.8,1
2024-08-09,312,64500,Ноутбуки,2,34300.44,0
2024-08-09,312,64501,Ноутбуки,5,24456.58,0
2024-08-09,312,64502,Ноутбуки,10,21053.66,0
2024-08-09,312,64503,Ноутбуки,9,26343.92,0
2024-08-09,312,64504,Ноутбуки,5,40931.91,0
2024-08-09,312,64505,Смартфони,9,29596.42,0
2024-08-09,312,64506,Смартфони,15,9152.82,0
2024-08-09,312,64507,Смартфони,14,13678.22,0
2024-08-09,312,64508,Смартфони,13,16830.22,0
2024-08-09,312,64509,Смартфони,21,33550.85,0
2024-08-09,312,64510,Холодильники,2,24094.0,0
2024-08-09,312,64511,Холодильники,5,19812.06,0
2024-08-09,312,64512,Холодильники,2,34810.39,0
2024-08-09,312,64513,Холодильники,2,35233.67,0
2024-08-09,312,64514,Холодильники,1,21483.04,0
2024-08-10,215,64500,Ноутбуки,6,34727.73,0
2024-08-10,215,64501,Ноутбуки,2,24993.46,0
2024-08-10,215,64502,Ноутбуки,11,21067.28,0
2024-08-10,215,64503,Ноутбуки,25,23798.56,1
2024-08-10,215,64504,Ноутбуки,9,41578.6,0
2024-08-10,215,64505,Смартфони,19,28329.31,0
2024-08-10,215,64506,Смартфони,29,8960.36,0
2024-08-10,215,64507,Смартфони,26,13970.68,0
2024-08-10,215,64508,Смартфони,13,16321.37,0
2024-08-10,215,64509,Смартфони,28,33708.92,0
2024-08-10,215,64510,Холодильники,5,23584.22,0
2024-08-10,215,64511,Холодильники,7,20515.72,0
2024-08-10,215,64512,Холодильники,5,35043.01,0
2024-08-10,215,64513,Холодильники,3,30137.94,1
2024-08-10,215,64514,Холодильники,1,22269.71,0
2024-08-10,312,64500,Ноутбуки,4,33771.29,0
2024-08-10,312,64501,Ноутбуки,4,26057.97,0
2024-08-10,312,64502,Ноутбуки,11,20963.85,0
2024-08-10,312,64503,Ноутбуки,9,26522.34,0
2024-08-10,312,64504,Ноутбуки,4,40806.73,0
2024-08-10,312,64505,Смартфони,7,29398.4,0
2024-08-10,312,64506,Смартфони,31,9363.84,0
2024-08-10,312,64507,Смартфони,27,13981.42,0
2024-08-10,312,64508,Смартфони,15,17129.8,0
2024-08-10,312,64509,Смартфони,15,33023.31,0
2024-08-10,312,64510,Холодильники,5,24229.68,0
2024-08-10,312,64511,Холодильники,2,20221.46,0
2024-08-10,312,64512,Холодильники,4,33962.23,0
2024-08-10,312,64513,Холодильники,1,35124.19,0
2024-08-10,312,64514,Холодильники,1,22805.55,0
2024-08-11,215,64500,Ноутбуки,5,33883.58,0
2024-08-11,215,64501,Ноутбуки,6,24625.04,0
2024-08-11,215,64502,Ноутбуки,10,20387.93,0
2024-08-11,215,64503,Ноутбуки,5,25405.9,0
2024-08-11,215,64504,Ноутбуки,6,39229.79,0
2024-08-11,215,64505,Смартфони,10,29840.47,0
2024-08-11,215,64506,Смартфони,18,9735.1,0
2024-08-11,215,64507,Смартфони,32,14246.13,0
2024-08-11,215,64508,Смартфони,24,16935.58,0
2024-08-11,215,64509,Смартфони,25,34005.85,0
2024-08-11,215,64510,Холодильники,4,24714.27,0
2024-08-11,215,64511,Холодильники,2,19619.39,0
2024-08-11,215,64512,Холодильники,1,34446.57,0
2024-08-11,215,64513,Холодильники,4,34522.08,0
2024-08-11,215,64514,Холодильники,2,21975.03,0
2024-08-11,312,64500,Ноутбуки,5,34117.05,0
2024-08-11,312,64501,Ноутбуки,6,25735.17,0
2024-08-11,312,64502,Ноутбуки,8,20663.84,0
2024-08-11,312,64503,Ноутбуки,6,24694.36,0
2024-08-11,312,64504,Ноутбуки,5,41325.53,0
2024-08-11,312,64505,Смартфони,7,29749.05,0
2024-08-11,312,64506,Смартфони,17,9474.77,0
2024-08-11,312,64507,Смартфони,19,14629.42,0
2024-08-11,312,64508,Смартфони,23,15961.92,1
2024-08-11,312,64509,Смартфони,21,32208.52,0
2024-08-11,312,64510,Холодильники,3,23545.45,0
2024-08-11,312,64511,Холодильники,2,18482.61,0
2024-08-11,312,64512,Холодильники,2,33221.44,0
2024-08-11,312,64513,Холодильники,1,35832.48,0
2024-08-11,312,64514,Холодильники,3,21958.81,0
2024-08-12,215,64500,Ноутбуки,2,36447.33,0
2024-08-12,215,64501,Ноутбуки,5,26302.82,0
2024-08-12,215,64502,Ноутбуки,4,21296.06,0
2024-08-12,215,64503,Ноутбуки,9,25213.09,0
2024-08-12,215,64504,Ноутбуки,5,40530.8,0
2024-08-12,215,64505,Смартфони,14,29947.38,0
2024-08-12,215,64506,Смартфони,13,9046.06,0
2024-08-12,215,64507,Смартфони,22,14320.57,0
2024-08-12,215,64508,Смартфони,20,16469.56,0
2024-08-12,215,64509,Смартфони,38,31159.07,1
2024-08-12,215,64510,Холодильники,4,24165.57,0
2024-08-12,215,64511,Холодильники,7,19711.89,0
2024-08-12,215,64512,Холодильники,3,35412.21,0
2024-08-12,215,64513,Холодильники,0,36590.6,0
2024-08-12,215,64514,Холодильники,2,20894.72,0
2024-08-12,312,64500,Ноутбуки,4,34857.95,0
2024-08-12,312,64501,Ноутбуки,2,25656.79,0
2024-08-12,312,64502,Ноутбуки,9,20742.1,0
2024-08-12,312,64503,Ноутбуки,6,25556.46,0
2024-08-12,312,64504,Ноутбуки,5,36021.58,1
2024-08-12,312,64505,Смартфони,7,27154.32,0
2024-08-12,312,64506,Смартфони,16,9574.46,0
2024-08-12,312,64507,Смартфони,13,14793.46,0
2024-08-12,312,64508,Смартфони,10,15462.36,1
2024-08-12,312,64509,Смартфони,15,32752.8,0
2024-08-12,312,64510,Холодильники,3,24817.82,0
2024-08-12,312,64511,Холодильники,1,18506.42,0
2024-08-12,312,64512,Холодильники,2,34590.35,0
2024-08-12,312,64513,Холодильники,0,35959.14,0
2024-08-12,312,64514,Холодильники,3,21919.33,0
2024-08-13,215,64500,Ноутбуки,1,35264.28,0
2024-08-13,215,64501,Ноутбуки,7,25489.72,0
2024-08-13,215,64502,Ноутбуки,6,21156.19,0
2024-08-13,215,64503,Ноутбуки,5,26733.23,0
2024-08-13,215,64504,Ноутбуки,9,40834.6,0
2024-08-13,215,64505,Смартфони,8,30313.87,0
2024-08-13,215,64506,Смартфони,26,9509.08,0
2024-08-13,215,64507,Смартфони,26,14322.88,0
2024-08-13,215,64508,Смартфони,19,15849.92,0
